주차장명,주소,주차구획수,위도,경도
구약초시장주차장,충청남도 금산군 금산읍 중도리 553-3,50,36.100947,127.493933
중도6리 공영주차장,충청남도 금산군 금산읍 향군길 44,27,36.10505207,127.4939662
마전시장 공영주차장,충청남도 금산군 추부면 마전리 434-2,25,36.18957618,127.4684572
하옥3리 공영주차장,충청남도 금산군 금산읍 하옥리 391-2,16,36.09765829,127.4888673
신대2리 공영주차장,충청남도 금산군 금산읍 신대리 623-1,33,36.1035886,127.5059652
향토관광장주차장,충청남도 금산군 금산읍 금산로 1575,200,36.11410338,127.4918544
다락원·청산회관주차장,충청남도 금산군 금산읍 중도리 204-8,127,36.111509,127.4913942
노상주차장(소방서 ~ 낙원아파트),충청남도 금산군 금산읍 비단로 9,260,36.09986775,127.4821355
노상주차장(소방서 ~ 상옥4리마을회관),충청남도 금산군 금산읍 비단로 1,8,36.10015715,127.480949
노상주차장(상하옥사거리 ~ 중앙슈퍼),충청남도 금산군 금산읍 금산로 1413,9,36.10006618,127.4874404
방촌시장 공영주차장(전통),대구광역시 동구 방촌동 1072-1(방촌시장주변),49,35.881201,128.6631126
해안동 공영주차장,대구광역시 동구 방촌동 126-2,21,35.891481,128.674822
율암동 공영주차장,대구광역시 동구 율암동 524-416,31,35.88000971,128.7013903
진도군 수협 앞,전라남도 진도군 진도읍 성내리 41-1,35,34.48383746,126.264907
서외마을,전라남도 진도군 진도읍 교동리 110-1,43,34.48669428,126.260919
향현사 앞,전라남도 진도군 진도읍 성내리 12-2,15,34.485351,126.267375
진도초 앞,전라남도 진도군 진도읍 성내리 39-18,14,34.48506194,126.2652645
수도관리단 옆,전라남도 진도군 진도읍 남동리 778-13,25,34.479155,126.2640801
곰이네 식당 뒤,전라남도 진도군 진도읍 쌍정리 257-11,52,34.48013424,126.2660871
영락교회 옆,전라남도 진도군 진도읍 쌍정리 114-2,22,34.48180335,126.266078
군청사내,전라남도 진도군 진도읍 성내리 64-1,90,34.48683211,126.2635764
군청사뒤1,전라남도 진도군 진도읍 교동리 157,35,34.487351,126.262933
군청사뒤2,전라남도 진도군 진도읍 교동리 149,85,34.48825911,126.2621779
도서관부설,전라남도 진도군 진도읍 성내리 64-1,87,34.48683211,126.2635764
남문주차장,전라남도 진도군 진도읍 남동리 517-3,40,34.48233791,126.2631852
철마주차장,전라남도 진도군 진도읍 성내리 43-16,30,34.48403189,126.2642633
풍산주차장,전라남도 진도군 진도읍 남동리 775-4,84,34.480221,126.262191
임실무료공영주차장,전라북도 임실군 임실읍 이도리 651-1,64,35.61268209,127.2795063
임실시장제2주차장,전라북도 임실군 임실읍 이도리 238,67,35.615006,127.283924
오수시장 주차장,전라북도 임실군 오수면 오수리 348-32,90,35.53845595,127.3278555
임실시장제1주차장,전라북도 임실군 임실읍 이도리 253-1,53,35.613497,127.283562
오수면 공영주차장,전라북도 임실군 오수면 오수리 353-1,37,35.53794865,127.3275087
가야슈퍼-동창이용원 주차장,경상남도 의령군 의령읍 동동리 1445-1,20,35.32183259,128.2634988
이천고앞노상주차장(1개소),경기도 이천시 창전동 443-2,24,37.28681775,127.4483759
시민회관사거리~온천사거리노상주차장(3개소),경기도 이천시 창전동 504,54,37.28043727,127.4517644
오천리 공영주차장,경기도 이천시 마장면 오천리 274-27,26,37.25390593,127.3507883
구배수지주차장,경기도 이천시 창전동 417,106,37.28628212,127.4402875
사기막골공영노외주차장,경기도 이천시 사음동 470-10,66,37.29387247,127.412267
장호원읍 오남리 재래시장 주차장,경기도 이천시 장호원읍 오남리 28-7,217,37.11447968,127.6301067
고인돌주차장,경기도 이천시 신둔면 지석리 13-4,61,37.33214971,127.4320672
이황리 환승주차장,경기도 이천시 장호원읍 이황리 349-1,21,37.16216291,127.5749962
송학1리 마을주차장,충청남도 주교면 송학리 477-5,11,36.353876,126.604583
북샛말공영주차장,경기도 이천시 창전동 443-25,129,37.28615075,127.4484666
중리천로공영주차장,경기도 이천시 중리동 180-2,34,37.28027975,127.4422212
설봉공원주차장,경기도 이천시 관고동 356,431,37.27946043,127.4275573
백사 산수유꽃축제 주차장,경기도 이천시 백사면 도립리 1006-1,359,37.34078051,127.4622929
내동 1111번지 임시공영주차장,충청남도 논산시 내동 1111,138,36.17872188,127.1050068
내동 431번지 임시공영주차장,충청남도 논산시 내동 431,52,36.18610352,127.0966402
강경읍 대흥리 32-102번지 임시공영주차장,충청남도 논산시 강경읍 대흥리 32-102,36,36.15375477,127.0142495
8-6 파티마병원뒤,경기도 이천시 중리동 468-17,29,37.27519936,127.4499066
8-7 청솔공원앞,경기도 이천시 중리동 468-11,28,37.27557775,127.4494552
9-1 우리은행옆,경기도 이천시 창전동 147-5,8,37.28105704,127.4466539
9-2 나우한결내과앞,경기도 이천시 창전동 457-21,21,37.28094029,127.4476354
9-3 분수대오거리1,경기도 이천시 창전동 463-19,12,37.28042627,127.4471281
9-4 분수대오거리2,경기도 이천시 창전동 463-10,18,37.28042638,127.4473763
9-5 농협하나로마트앞,경기도 이천시 창전동 458-4,8,37.28115706,127.4486167
10-1 설봉공원입구,경기도 이천시 관고동 25-4,27,37.27943902,127.437439
10-2 새설봉사거리,경기도 이천시 중리동 3-6,23,37.27842061,127.437767
실버 중앙사거리,경기도 이천시 창전동 151-14,23,37.28160598,127.4427617
망현산길노상주차장(3개소),경기도 이천시 창전동 424-5,97,37.28599691,127.4436384
교육청앞노상주차장(1개소),경기도 이천시 창전동 443-35,11,37.28661994,127.4495493
향교로노상주차장(8개소)(향교~일신주유소),경기도 이천시 창전동 419-7,81,37.28475923,127.4412476
창전사거리노상주차장(2개소)(일신주유소~설봉중),경기도 이천시 창전동 448-11,18,37.28479878,127.4487609
설봉로노상주차장(3개소)(향교~관고동사무소),경기도 이천시 창전동 409-9,32,37.28437926,127.4385292
서희로노상주차장(2개소)(중앙사거리~구샛별슈퍼),경기도 이천시 창전동 128-12,31,37.28204705,127.4433705
애련정로노상주차장(3개소)(설봉중사거리~구시민회관사거리),경기도 이천시 창전동 459-19,27,37.28131103,127.4503312
설봉공원삼거리~양정여고앞노상주차장(3개소),경기도 이천시 관고동 59-4,12,37.28240372,127.4357444
백사노상주차장(2개소)(백사면사무소 앞),경기도 이천시 백사면 현방리 72-28,30,37.33951528,127.4920072
장호원노상주차장(11개소),경기도 이천시 장호원읍 장호원리 114-11,557,37.11728259,127.6305842
쌈지주차장,경기도 포천시 소흘읍 송우리 154-2,36,37.82770373,127.1427254
제1쌈지공영주차장,경기도 포천시 신읍동 162-17,37,37.90082576,127.2012192
제2쌈지공영주차장,경기도 포천시 신읍동 162-14,28,37.9014824,127.201032
제3쌈지공영주차장,경기도 포천시 신읍동 231-1,175,37.90207116,127.202144
포천감리교회공영주차장,경기도 포천시 신읍동 136-5,47,37.89684789,127.1997755
오창읍 장대리 하나로마트,충청북도 청주시 청원구 오창읍 장대리 286-6,33,36.74117225,127.4568486
오창읍 장대리 429-4,충청북도 청주시 청원구 오창읍 장대리 429-4,23,36.74282487,127.4573242
북부시장,충청북도 청주시 청원구 우암동 347-7,22,36.648561,127.4863907
내덕동 406-12,충청북도 청주시 청원구 내덕동 406-12,8,36.6601013,127.489625
우암동 410-3,충청북도 청주시 청원구 우암동 410-3,9,36.6535648,127.4785616
7-2 남천공원입구,경기도 이천시 중리동 190-6,25,37.27843235,127.4431927
8-2 터미널공영,경기도 이천시 중리동 462-3,45,37.27756929,127.4481679
8-3 터미널뒤,경기도 이천시 중리동 221,17,37.27685693,127.4475931
8-4 안흥지건너편,경기도 이천시 중리동 463-5,17,37.2768395,127.4489467
8-5 기아오토랜드앞,경기도 이천시 중리동 468-4,32,37.27605544,127.4493308
녹색스마트 주차장,충청남도 궁촌동 109-92번지 일원,25,36.353876,126.604583
죽정동(테니스장) 마을주차장,충청남도 죽정동 645-24,10,36.353876,126.604583
죽정동 마을주차장,충청남도 죽정동 729-11,20,36.353876,126.604583
신흑4통 마을주차장,"충청남도 신흑동 749-2, 749-1",25,36.353876,126.604583
대천역 공영주차장,충청남도 내항동 879-2 일원,61,36.353876,126.604583
성주2리 공영주차장,충청남도 성주면 성주리 109-92번지,27,36.353876,126.604583
무창포해수욕장 제5주차장,충청남도 보령시 웅천읍 독산리 784-3,103,36.23864097,126.532278
무창포해수욕장 제6주차장,충청남도 보령시 웅천읍 독산리 784-2,100,36.23860928,126.5310685
웅천주차공원 제1주차장,충청남도 보령시 웅천읍 대창리 348-1,28,36.23242085,126.600022
웅천주차공원 제2주차장,충청남도 보령시 웅천읍 대창리 436-33,7,36.23263365,126.6014655
하상주차장,충청남도 보령시 대천동 618-510,514,36.34780621,126.598629
대천2동 포켓주차장,충청남도 보령시 대천동 406-6,16,36.35367644,126.5911802
중앙시장 제1주차장,충청남도 보령시 대천동 331-52,23,36.35079371,126.5927995
중앙시장 제3주차장,충청남도 보령시 대천동 335-11,12,36.3502523,126.5927744
동부시장주차장,충청남도 보령시 대천동 614-35,20,36.34937088,126.5965578
제1시민행복주차장,충청남도 보령시 대천동 618-226,28,36.3504359,126.599776
제2시민행복주차장,충청남도 보령시 대천동 618-60,34,36.3495944,126.597234
대천2통 공영주차장,충청남도 보령시 대천동 43-1,47,36.3539516,126.6010254
궁촌동 쌈지주차장,충청남도 보령시 궁촌동 43-2,26,36.34334865,126.5969186
천북굴단지 공영1주차장,충청남도 보령시 천북면 장은리 1066-1,235,36.50819844,126.4852036
천북굴단지 공영2주차장,충청남도 보령시 천북면 장은리 958-3,167,36.50810238,126.4895856
신평로주차장,충청남도 보령시 동대동 983-164,32,36.353876,126.604583
명천 9통 공영주차장,충청남도 명천동 492-1번지 일원,12,36.353876,126.604583
한내로터리주변 공영주차장,충청남도 명천동 1089-1 일원,98,36.353876,126.604583
대천 51통 공영주차장,충청남도 대천동 297-254번지,10,36.353876,126.604583
대천 1통 마을주차장,충청남도 대천동 10,6,36.353876,126.604583
대천 23통 마을주차장,충청남도 대천동 399,11,36.353876,126.604583
주공5단지 옆,서울특별시 노원구 중계1동359-16,31,37.6516166,127.0764455
청구건영아파트 옆,"서울특별시 노원구 중계1동360-2,15",42,37.649959,127.0739725
한신동성아파트 옆,서울특별시 노원구 하계1동256-7,16,37.6396737,127.0744426
한글비공영주차장,서울특별시 노원구 하계1동256-1,117,37.6439379,127.075519
상계역 서측 주택가 공영주차장,서울특별시 노원구 상계동 169-409,19,37.6600051,127.071002
공릉동 노외(구기계식),서울특별시 노원구 공릉동 633-19,15,37.6201058,127.077399
모충동 125-4,충청북도 청주시 서원구 모충동 125-4,10,36.6230499,127.4868618
사창동 131-13,충청북도 청주시 서원구 사창동 131-13,17,36.6375755,127.4579371
내수초교 앞,충청북도 청주시 청원구 내수읍 마산리 165-19,20,36.72547039,127.5365168
내수리 재래시장,충청북도 청주시 청원구 내수읍 내수리 37-3,81,36.7267169,127.535623
수름재 카풀주차장,충청북도 청주시 청원구 주성동 164-48,111,36.67822564,127.4986034
오창읍 장대리 양지천,충청북도 청주시 청원구 오창읍 장대리 429-5,12,36.74269192,127.4572159
대천해수욕장 제7주차장,충청남도 보령시 신흑동 2282,68,36.31627727,126.5140342
대천해수욕장 제8주차장,충청남도 보령시 신흑동 2252,779,36.31739659,126.512279
대천해수욕장 제9주차장,충청남도 보령시 신흑동 2254-3,70,36.31726455,126.5130481
대천항주차장,충청남도 보령시 신흑동 2240-7,231,36.32668145,126.5063631
여객선터미널주차장,충청남도 보령시 신흑동 2241,577,36.32704193,126.5107488
무창포해수욕장 제1주차장,충청남도 보령시 웅천읍 관당리 795,103,36.24651233,126.5383887
무창포해수욕장 제2주차장,충청남도 보령시 웅천읍 관당리 798-1,120,36.24632722,126.538995
무창포해수욕장 제3주차장,충청남도 보령시 웅천읍 관당리 806-1,55,36.24243783,126.5362531
무창포해수욕장 제4주차장,충청남도 보령시 웅천읍 관당리 832-2,166,36.24100901,126.5349178
서천(15) 공영주차장,충청남도 서천군 서천읍 군사리 855-7,14,36.0760033,126.6873011
서천(19) 공영주차장,충청남도 서천군 판교면 현암리 224-1,14,36.15413897,126.6875718
가재울공영주차장,서울특별시 노원구 하계1동252-6,85,37.63753685,127.0727734
석계역앞,"서울특별시 노원구 월계1동60-1,65-1",29,37.6155862,127.0651876
마들스타디움(근린공원),서울특별시 노원구 상계6·7동770-2,236,37.64456148,127.0588524
상계2동공영주차장,서울특별시 노원구 상계2동373-13외1필지,106,37.65683176,127.0676381
등나무근린공원,서울특별시 노원구 중계2·3동508-1,129,37.6403161,127.0676909
건영백화점앞,서울특별시 노원구 중계2·3동507,122,37.6395423,127.0651903
수락산디자인서울거리,서울특별시 노원구 상계1동1120,67,37.6757895,127.0565291
주공12단지상가 뒤,서울특별시 노원구 상계9동649,22,37.6659979,127.0579317
주공11단지상가 뒤,서울특별시 노원구 상계8동652,26,37.6657378,127.0556395
주공4-6단지주변,서울특별시 노원구 상계6·7동720-4,23,37.6527467,127.0629849
주공1-3단지주변,서울특별시 노원구 상계6·7동766-2,44,37.6427545,127.0559917
구청사주변,서울특별시 노원구 상계6·7동701-1,74,37.65458133,127.0569837
주공7단지 옆,서울특별시 노원구 상계10동692-2,17,37.658447,127.0599957
주공6단지상가주변,서울특별시 노원구 상계6·7동720,40,37.6541107,127.0645944
주공3단지상가주변,서울특별시 노원구 상계6·7동735,44,37.6531164,127.0579964
(구)북부지법주변,서울특별시 노원구 공릉1동622,11,37.620174,127.0769385
유경백화점 뒤,서울특별시 노원구 중계본동364-16,36,37.650302,127.0775454
